Corpus;TextID;Length;Words;Expected Sentiment;AlchemyApi;Lymbix;MLAnalyzer;Repustate;Semantria;Sentigem;Skytle;Textalytics;Textprocessing
1;343752;141;25;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1452195;89;14;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE
1;390039;46;7;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE
1;2871030;51;8;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;390034;100;14;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;304213;65;10;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1522612;64;12;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;755715;62;10;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2417317;98;16;OTHER;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1873593;52;9;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1795624;77;13;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2401903;82;13;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1830835;40;4;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2756756;80;11;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2417328;76;13;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;677409;59;9;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;924218;73;13;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;129823;102;15;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;129822;88;15;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;738613;63;9;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;NEGATIVE
1;1500607;55;9;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE;OTHER;NEGATIVE
1;1429686;111;19;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;NEGATIVE
1;1169507;54;8;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;2417383;51;9;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
1;2756803;59;9;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;894614;95;16;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER
1;3217180;150;21;OTHER;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
1;1858480;29;3;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;894613;106;20;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;894616;86;13;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;44273;81;14;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1399057;148;25;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;null;NEGATIVE
1;894592;70;10;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
1;1654910;100;17;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;2122663;86;13;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;114656;117;16;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
1;894600;99;15;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
1;894605;91;13;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;894588;97;19;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1578820;28;4;OTHER;null;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2471369;127;23;OTHER;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2696493;74;9;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;894576;104;16;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;894579;96;16;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER
1;2298509;149;25;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;2471386;49;6;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;2386835;119;15;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;1223012;59;7;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
1;1383730;47;8;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
1;2298547;55;6;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2540591;73;13;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;null;OTHER
1;1628714;85;17;NEGATIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;1345412;123;20;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE
1;2315883;151;27;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;2226656;90;16;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2712016;32;5;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1360735;49;6;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;2455728;122;22;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;1258422;58;8;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER
1;3527202;65;9;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;2650802;100;18;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
1;2774204;99;15;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE
1;2315780;73;9;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2510307;95;17;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;NEGATIVE
1;1553091;85;14;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;1613485;129;20;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;924316;134;19;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;3527175;70;11;OTHER;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2635339;40;3;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE
1;2914895;125;24;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;1813432;39;7;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE
1;2386939;100;17;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE
1;2492730;31;4;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;250546;74;14;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;3529992;34;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;41835;42;6;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE
1;2507510;105;15;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;OTHER;OTHER
1;1874280;62;10;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;null;NEGATIVE
1;2041317;27;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;41822;34;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1451876;39;7;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2728956;102;17;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;678322;74;12;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;429460;126;23;OTHER;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE
1;2542421;69;10;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;539407;79;14;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE
1;1467341;91;11;OTHER;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;3070615;127;19;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;678352;137;23;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;617695;126;18;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;2208290;74;14;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;10917;149;28;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER
1;617709;127;21;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;617710;130;17;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1398504;124;16;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;617696;126;18;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;1398513;100;13;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1380916;31;4;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;1398516;128;15;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;10887;73;13;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;834152;66;12;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2419994;72;16;NEGATIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2041217;96;17;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2715140;108;17;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
1;1260571;84;11;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;80241;28;3;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2030398;89;14;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2015231;62;8;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1781153;45;6;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;1571213;75;11;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2041186;86;17;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1811513;100;14;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;2948170;134;21;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1980006;91;12;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;235244;116;21;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;1019780;85;14;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;1936082;137;24;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1191770;96;15;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;288302;131;24;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1191771;96;15;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;2636162;149;23;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE
1;1291734;62;9;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;220147;81;12;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1191765;94;15;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;1191766;96;15;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;1191767;96;15;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;464884;105;17;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2948103;82;13;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;288304;131;19;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;288307;131;18;OTHER;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;1596475;53;9;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;739948;81;11;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;2576646;55;7;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1191806;96;15;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;2384900;118;24;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1191787;144;28;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE
1;288283;126;20;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
1;2231823;44;6;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;3426171;132;19;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1191778;94;15;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;2948135;82;13;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1019885;85;12;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;2014820;99;16;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;587538;32;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1936235;76;10;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
1;305852;46;8;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2472888;120;17;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;938071;63;12;OTHER;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;1827176;55;7;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
1;59019;70;11;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;3070948;140;28;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;479948;85;13;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;755435;36;6;OTHER;null;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1328340;110;15;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
1;617938;65;9;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;570257;73;12;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1415837;118;23;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2836953;62;11;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1467092;102;13;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1596842;132;21;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;POSITIVE
1;2014780;124;20;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
1;912536;89;14;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
1;2867274;79;15;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
1;2775806;45;7;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2948533;135;20;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;2611471;98;17;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;2125149;71;11;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1222522;131;21;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;1766137;66;4;OTHER;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;1811761;53;8;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1658491;102;16;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;165090;78;10;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;OTHER
1;2635999;81;15;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;128311;83;11;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2138352;33;5;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;3408587;139;24;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;3235293;111;17;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1596752;91;12;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;219806;148;23;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;235473;102;19;OTHER;NEGATIVE;POSITIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
1;1596747;132;17;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1415783;50;8;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;1596749;132;17;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2014884;83;11;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;3265543;106;17;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;648411;93;15;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;1596711;132;17;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1081813;151;26;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE
1;1796134;59;10;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1672029;58;8;POSITIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;2653304;72;11;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE
1;2402377;126;18;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;1502180;61;10;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2226010;63;11;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;429131;27;4;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1260917;106;16;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2913458;122;22;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;41301;69;13;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;2454986;92;10;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;464135;23;2;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
